!CSV A.01.01
!Keysight Technologies,P5004B,MY61400324,A.19.30.21
!Date: Thursday, November 06, 2025 15:38:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S11(DB),S11(DEG)
6685512172.4123,-0.33773559,20.243887,-0.33773559,20.243887
6685537912.7163,-0.34140918,20.186354,-0.34140918,20.186354
6685563653.0203,-0.33904466,20.167006,-0.33904466,20.167006
6685589393.3243,-0.33769977,20.14801,-0.33769977,20.14801
6685615133.6284,-0.33433855,20.135509,-0.33433855,20.135509
6685640873.9324,-0.34522709,20.100412,-0.34522709,20.100412
6685666614.2364,-0.34190008,20.078562,-0.34190008,20.078562
6685692354.5404,-0.34096897,20.066216,-0.34096897,20.066216
6685718094.8444,-0.34529239,20.044319,-0.34529239,20.044319
6685743835.1484,-0.34333369,20.022116,-0.34333369,20.022116
6685769575.4524,-0.33802465,20.02,-0.33802465,20.02
6685795315.7564,-0.34538603,20.019436,-0.34538603,20.019436
6685821056.0604,-0.33726054,19.970602,-0.33726054,19.970602
6685846796.3644,-0.33997396,19.960751,-0.33997396,19.960751
6685872536.6684,-0.33760968,19.915274,-0.33760968,19.915274
6685898276.9724,-0.33933324,19.921358,-0.33933324,19.921358
6685924017.2764,-0.33666608,19.871721,-0.33666608,19.871721
6685949757.5804,-0.33790907,19.873121,-0.33790907,19.873121
6685975497.8844,-0.347996,19.853262,-0.347996,19.853262
6686001238.1884,-0.33896238,19.819769,-0.33896238,19.819769
6686026978.4924,-0.34119129,19.844671,-0.34119129,19.844671
6686052718.7964,-0.34110591,19.821045,-0.34110591,19.821045
6686078459.1004,-0.33657238,19.790047,-0.33657238,19.790047
6686104199.4045,-0.33757949,19.751646,-0.33757949,19.751646
6686129939.7085,-0.34194547,19.746117,-0.34194547,19.746117
6686155680.0125,-0.33997425,19.739553,-0.33997425,19.739553
6686181420.3165,-0.3366465,19.677267,-0.3366465,19.677267
6686207160.6205,-0.33246887,19.705126,-0.33246887,19.705126
6686232900.9245,-0.33851069,19.638756,-0.33851069,19.638756
6686258641.2285,-0.33731368,19.650064,-0.33731368,19.650064
6686284381.5325,-0.33715144,19.659224,-0.33715144,19.659224
6686310121.8365,-0.33732879,19.625025,-0.33732879,19.625025
6686335862.1405,-0.33384317,19.61607,-0.33384317,19.61607
6686361602.4445,-0.32558689,19.577389,-0.32558689,19.577389
6686387342.7485,-0.33712232,19.592997,-0.33712232,19.592997
6686413083.0525,-0.33671194,19.587152,-0.33671194,19.587152
6686438823.3565,-0.33268324,19.575695,-0.33268324,19.575695
6686464563.6605,-0.32430559,19.518913,-0.32430559,19.518913
6686490303.9645,-0.33050197,19.487818,-0.33050197,19.487818
6686516044.2685,-0.33629435,19.494913,-0.33629435,19.494913
6686541784.5725,-0.32300681,19.452435,-0.32300681,19.452435
6686567524.8765,-0.32538742,19.4517,-0.32538742,19.4517
6686593265.1806,-0.32916194,19.394266,-0.32916194,19.394266
6686619005.4846,-0.32895002,19.407539,-0.32895002,19.407539
6686644745.7886,-0.33308399,19.372545,-0.33308399,19.372545
6686670486.0926,-0.32526603,19.374426,-0.32526603,19.374426
6686696226.3966,-0.33007351,19.340443,-0.33007351,19.340443
6686721966.7006,-0.32425731,19.398302,-0.32425731,19.398302
6686747707.0046,-0.32747176,19.301504,-0.32747176,19.301504
6686773447.3086,-0.32849628,19.297798,-0.32849628,19.297798
6686799187.6126,-0.32422385,19.285206,-0.32422385,19.285206
6686824927.9166,-0.32996485,19.267967,-0.32996485,19.267967
6686850668.2206,-0.32186228,19.276134,-0.32186228,19.276134
6686876408.5246,-0.33253789,19.210524,-0.33253789,19.210524
6686902148.8286,-0.31907099,19.196697,-0.31907099,19.196697
6686927889.1326,-0.3184236,19.182642,-0.3184236,19.182642
6686953629.4366,-0.32017103,19.163122,-0.32017103,19.163122
6686979369.7406,-0.31901193,19.134031,-0.31901193,19.134031
6687005110.0446,-0.3211827,19.147875,-0.3211827,19.147875
6687030850.3486,-0.32179651,19.123932,-0.32179651,19.123932
6687056590.6526,-0.32617927,19.096605,-0.32617927,19.096605
6687082330.9567,-0.32391676,19.046984,-0.32391676,19.046984
6687108071.2607,-0.32128888,19.025478,-0.32128888,19.025478
6687133811.5647,-0.32098785,19.046534,-0.32098785,19.046534
6687159551.8687,-0.32172319,19.009958,-0.32172319,19.009958
6687185292.1727,-0.32691464,18.99338,-0.32691464,18.99338
6687211032.4767,-0.32407966,18.938164,-0.32407966,18.938164
6687236772.7807,-0.32992211,18.960733,-0.32992211,18.960733
6687262513.0847,-0.32183859,18.934324,-0.32183859,18.934324
6687288253.3887,-0.3212769,18.910046,-0.3212769,18.910046
6687313993.6927,-0.32318553,18.930861,-0.32318553,18.930861
6687339733.9967,-0.31738639,18.868406,-0.31738639,18.868406
6687365474.3007,-0.32056898,18.852776,-0.32056898,18.852776
6687391214.6047,-0.32636708,18.854883,-0.32636708,18.854883
6687416954.9087,-0.3190203,18.812981,-0.3190203,18.812981
6687442695.2127,-0.32099122,18.819805,-0.32099122,18.819805
6687468435.5167,-0.31879464,18.773567,-0.31879464,18.773567
6687494175.8207,-0.31868014,18.762875,-0.31868014,18.762875
6687519916.1247,-0.32096139,18.774101,-0.32096139,18.774101
6687545656.4287,-0.32666206,18.738033,-0.32666206,18.738033
6687571396.7328,-0.32831481,18.723078,-0.32831481,18.723078
6687597137.0368,-0.32725346,18.674311,-0.32725346,18.674311
6687622877.3408,-0.31839991,18.710121,-0.31839991,18.710121
6687648617.6448,-0.31881553,18.639984,-0.31881553,18.639984
6687674357.9488,-0.31943569,18.636074,-0.31943569,18.636074
6687700098.2528,-0.32542813,18.654325,-0.32542813,18.654325
6687725838.5568,-0.32021087,18.609657,-0.32021087,18.609657
6687751578.8608,-0.32704106,18.592995,-0.32704106,18.592995
6687777319.1648,-0.3129276,18.540657,-0.3129276,18.540657
6687803059.4688,-0.3207688,18.568792,-0.3207688,18.568792
6687828799.7728,-0.32414326,18.509598,-0.32414326,18.509598
6687854540.0768,-0.33241689,18.489489,-0.33241689,18.489489
6687880280.3808,-0.32551378,18.495295,-0.32551378,18.495295
6687906020.6848,-0.32020307,18.497755,-0.32020307,18.497755
6687931760.9888,-0.3204076,18.462496,-0.3204076,18.462496
6687957501.2928,-0.32192361,18.419462,-0.32192361,18.419462
6687983241.5968,-0.32281581,18.430391,-0.32281581,18.430391
6688008981.9008,-0.32398036,18.416683,-0.32398036,18.416683
6688034722.2048,-0.31834447,18.360731,-0.31834447,18.360731
6688060462.5089,-0.31730115,18.385683,-0.31730115,18.385683
6688086202.8129,-0.32172737,18.317518,-0.32172737,18.317518
6688111943.1169,-0.31478667,18.373846,-0.31478667,18.373846
6688137683.4209,-0.32509419,18.314085,-0.32509419,18.314085
6688163423.7249,-0.32553864,18.308653,-0.32553864,18.308653
6688189164.0289,-0.31849742,18.264009,-0.31849742,18.264009
6688214904.3329,-0.31335968,18.238297,-0.31335968,18.238297
6688240644.6369,-0.3218199,18.250126,-0.3218199,18.250126
6688266384.9409,-0.32419288,18.225361,-0.32419288,18.225361
6688292125.2449,-0.31812471,18.1992,-0.31812471,18.1992
6688317865.5489,-0.3182002,18.20071,-0.3182002,18.20071
6688343605.8529,-0.32799628,18.154976,-0.32799628,18.154976
6688369346.1569,-0.32015875,18.151035,-0.32015875,18.151035
6688395086.4609,-0.32367721,18.146557,-0.32367721,18.146557
6688420826.7649,-0.31937328,18.064522,-0.31937328,18.064522
6688446567.0689,-0.31948361,18.07683,-0.31948361,18.07683
6688472307.3729,-0.32185224,18.059618,-0.32185224,18.059618
6688498047.6769,-0.31911001,18.062035,-0.31911001,18.062035
6688523787.9809,-0.32013422,18.037193,-0.32013422,18.037193
6688549528.285,-0.31968924,18.052481,-0.31968924,18.052481
6688575268.589,-0.32071975,18.026924,-0.32071975,18.026924
6688601008.893,-0.32022646,18.01642,-0.32022646,18.01642
6688626749.197,-0.31813306,17.940054,-0.31813306,17.940054
6688652489.501,-0.32004952,17.984627,-0.32004952,17.984627
6688678229.805,-0.32848623,17.933662,-0.32848623,17.933662
6688703970.109,-0.32457337,17.915365,-0.32457337,17.915365
6688729710.413,-0.3123042,17.867254,-0.3123042,17.867254
6688755450.717,-0.3195045,17.871586,-0.3195045,17.871586
6688781191.021,-0.31895706,17.879112,-0.31895706,17.879112
6688806931.325,-0.31841552,17.836208,-0.31841552,17.836208
6688832671.629,-0.31448415,17.818766,-0.31448415,17.818766
6688858411.933,-0.3139607,17.799709,-0.3139607,17.799709
6688884152.237,-0.32003894,17.756758,-0.32003894,17.756758
6688909892.541,-0.32032233,17.767225,-0.32032233,17.767225
6688935632.845,-0.31832832,17.719259,-0.31832832,17.719259
6688961373.149,-0.31206387,17.704632,-0.31206387,17.704632
6688987113.453,-0.31738749,17.696543,-0.31738749,17.696543
6689012853.757,-0.32040456,17.699825,-0.32040456,17.699825
6689038594.0611,-0.31331933,17.655409,-0.31331933,17.655409
6689064334.3651,-0.32285652,17.647337,-0.32285652,17.647337
6689090074.6691,-0.3128778,17.634359,-0.3128778,17.634359
6689115814.9731,-0.32276699,17.576189,-0.32276699,17.576189
6689141555.2771,-0.31723991,17.599907,-0.31723991,17.599907
6689167295.5811,-0.31672084,17.556919,-0.31672084,17.556919
6689193035.8851,-0.31704164,17.521887,-0.31704164,17.521887
6689218776.1891,-0.31961012,17.481848,-0.31961012,17.481848
6689244516.4931,-0.3152473,17.51757,-0.3152473,17.51757
6689270256.7971,-0.31405112,17.430328,-0.31405112,17.430328
6689295997.1011,-0.31995478,17.467587,-0.31995478,17.467587
6689321737.4051,-0.32151607,17.421551,-0.32151607,17.421551
6689347477.7091,-0.31986505,17.401243,-0.31986505,17.401243
6689373218.0131,-0.31518719,17.417952,-0.31518719,17.417952
6689398958.3171,-0.32288384,17.365969,-0.32288384,17.365969
6689424698.6211,-0.32078356,17.37608,-0.32078356,17.37608
6689450438.9251,-0.31988123,17.333952,-0.31988123,17.333952
6689476179.2291,-0.31695977,17.306156,-0.31695977,17.306156
6689501919.5331,-0.31459323,17.275696,-0.31459323,17.275696
6689527659.8372,-0.31616539,17.247284,-0.31616539,17.247284
6689553400.1412,-0.3209179,17.230888,-0.3209179,17.230888
6689579140.4452,-0.31849352,17.253733,-0.31849352,17.253733
6689604880.7492,-0.3148056,17.200804,-0.3148056,17.200804
6689630621.0532,-0.31870884,17.209303,-0.31870884,17.209303
6689656361.3572,-0.31969148,17.158413,-0.31969148,17.158413
6689682101.6612,-0.31850994,17.132429,-0.31850994,17.132429
6689707841.9652,-0.31714383,17.143549,-0.31714383,17.143549
6689733582.2692,-0.32062137,17.137495,-0.32062137,17.137495
6689759322.5732,-0.32096556,17.122507,-0.32096556,17.122507
6689785062.8772,-0.31266749,17.067011,-0.31266749,17.067011
6689810803.1812,-0.31012481,17.057026,-0.31012481,17.057026
6689836543.4852,-0.32168108,17.031073,-0.32168108,17.031073
6689862283.7892,-0.32376894,17.02496,-0.32376894,17.02496
6689888024.0932,-0.3186236,16.976166,-0.3186236,16.976166
6689913764.3972,-0.319188,16.980179,-0.319188,16.980179
6689939504.7012,-0.31899384,16.961075,-0.31899384,16.961075
6689965245.0052,-0.31996176,16.96913,-0.31996176,16.96913
6689990985.3092,-0.31395736,16.913836,-0.31395736,16.913836
6690016725.6133,-0.32155704,16.902927,-0.32155704,16.902927
6690042465.9173,-0.31372973,16.880928,-0.31372973,16.880928
6690068206.2213,-0.31880215,16.895344,-0.31880215,16.895344
6690093946.5253,-0.31209671,16.850939,-0.31209671,16.850939
6690119686.8293,-0.30667013,16.832066,-0.30667013,16.832066
6690145427.1333,-0.31484178,16.786623,-0.31484178,16.786623
6690171167.4373,-0.31897348,16.777054,-0.31897348,16.777054
6690196907.7413,-0.31759638,16.774633,-0.31759638,16.774633
6690222648.0453,-0.31592485,16.729954,-0.31592485,16.729954
6690248388.3493,-0.31220353,16.752136,-0.31220353,16.752136
6690274128.6533,-0.30888835,16.731794,-0.30888835,16.731794
6690299868.9573,-0.30917352,16.704622,-0.30917352,16.704622
6690325609.2613,-0.31445324,16.735207,-0.31445324,16.735207
6690351349.5653,-0.30673596,16.704529,-0.30673596,16.704529
6690377089.8693,-0.30955547,16.662142,-0.30955547,16.662142
6690402830.1733,-0.30353156,16.682341,-0.30353156,16.682341
6690428570.4773,-0.30738246,16.624256,-0.30738246,16.624256
6690454310.7813,-0.3083339,16.635992,-0.3083339,16.635992
6690480051.0853,-0.30974117,16.608591,-0.30974117,16.608591
6690505791.3893,-0.31392953,16.621248,-0.31392953,16.621248
6690531531.6934,-0.30531105,16.580164,-0.30531105,16.580164
6690557271.9974,-0.31277153,16.573732,-0.31277153,16.573732
6690583012.3014,-0.31508365,16.539917,-0.31508365,16.539917
6690608752.6054,-0.30335557,16.524549,-0.30335557,16.524549
6690634492.9094,-0.3058193,16.508621,-0.3058193,16.508621
6690660233.2134,-0.30583569,16.491688,-0.30583569,16.491688
6690685973.5174,-0.30934811,16.470636,-0.30934811,16.470636
6690711713.8214,-0.31189254,16.453989,-0.31189254,16.453989
6690737454.1254,-0.31107491,16.433258,-0.31107491,16.433258
6690763194.4294,-0.30937117,16.390329,-0.30937117,16.390329
6690788934.7334,-0.31273678,16.426132,-0.31273678,16.426132
6690814675.0374,-0.30486703,16.370516,-0.30486703,16.370516
6690840415.3414,-0.31015816,16.390476,-0.31015816,16.390476
6690866155.6454,-0.30459961,16.355698,-0.30459961,16.355698
6690891895.9494,-0.29964635,16.386856,-0.29964635,16.386856
6690917636.2534,-0.30404654,16.374905,-0.30404654,16.374905
6690943376.5574,-0.3018721,16.337654,-0.3018721,16.337654
6690969116.8614,-0.29761386,16.306709,-0.29761386,16.306709
6690994857.1655,-0.30117539,16.272198,-0.30117539,16.272198
6691020597.4695,-0.3033081,16.268297,-0.3033081,16.268297
6691046337.7735,-0.30619928,16.231075,-0.30619928,16.231075
6691072078.0775,-0.30502251,16.23884,-0.30502251,16.23884
6691097818.3815,-0.30878079,16.204332,-0.30878079,16.204332
6691123558.6855,-0.29999778,16.193058,-0.29999778,16.193058
6691149298.9895,-0.31024435,16.186493,-0.31024435,16.186493
6691175039.2935,-0.30924553,16.162951,-0.30924553,16.162951
6691200779.5975,-0.29997754,16.164272,-0.29997754,16.164272
6691226519.9015,-0.30417424,16.125502,-0.30417424,16.125502
6691252260.2055,-0.30170256,16.152796,-0.30170256,16.152796
6691278000.5095,-0.30348271,16.115417,-0.30348271,16.115417
6691303740.8135,-0.30179608,16.109329,-0.30179608,16.109329
6691329481.1175,-0.29392534,16.104649,-0.29392534,16.104649
6691355221.4215,-0.3015283,16.088865,-0.3015283,16.088865
6691380961.7255,-0.30554602,16.055847,-0.30554602,16.055847
6691406702.0295,-0.29782456,16.029238,-0.29782456,16.029238
6691432442.3335,-0.30596623,16.061821,-0.30596623,16.061821
6691458182.6375,-0.30029985,16.018944,-0.30029985,16.018944
6691483922.9415,-0.2950193,16.01343,-0.2950193,16.01343
6691509663.2456,-0.29991928,15.974761,-0.29991928,15.974761
6691535403.5496,-0.29569536,16.001181,-0.29569536,16.001181
6691561143.8536,-0.29958341,15.930151,-0.29958341,15.930151
6691586884.1576,-0.30005187,15.930285,-0.30005187,15.930285
6691612624.4616,-0.29482257,15.897905,-0.29482257,15.897905
6691638364.7656,-0.298015,15.944073,-0.298015,15.944073
6691664105.0696,-0.29787445,15.865702,-0.29787445,15.865702
6691689845.3736,-0.29533347,15.858081,-0.29533347,15.858081
6691715585.6776,-0.29453614,15.862654,-0.29453614,15.862654
6691741325.9816,-0.30126029,15.82612,-0.30126029,15.82612
6691767066.2856,-0.29640451,15.783223,-0.29640451,15.783223
6691792806.5896,-0.29833385,15.838746,-0.29833385,15.838746
6691818546.8936,-0.30158907,15.808321,-0.30158907,15.808321
6691844287.1976,-0.29889786,15.787436,-0.29889786,15.787436
6691870027.5016,-0.29311606,15.779319,-0.29311606,15.779319
6691895767.8056,-0.28776512,15.762961,-0.28776512,15.762961
6691921508.1096,-0.29616922,15.746716,-0.29616922,15.746716
6691947248.4136,-0.29902485,15.733573,-0.29902485,15.733573
6691972988.7176,-0.29287431,15.694736,-0.29287431,15.694736
6691998729.0217,-0.29528138,15.640584,-0.29528138,15.640584
6692024469.3257,-0.29097977,15.654263,-0.29097977,15.654263
6692050209.6297,-0.29398656,15.613949,-0.29398656,15.613949
6692075949.9337,-0.29267299,15.627579,-0.29267299,15.627579
6692101690.2377,-0.29692253,15.606933,-0.29692253,15.606933
6692127430.5417,-0.29300749,15.568846,-0.29300749,15.568846
6692153170.8457,-0.2978434,15.578832,-0.2978434,15.578832
6692178911.1497,-0.30228892,15.560084,-0.30228892,15.560084
6692204651.4537,-0.28727916,15.550164,-0.28727916,15.550164
6692230391.7577,-0.30093735,15.547482,-0.30093735,15.547482
6692256132.0617,-0.29585996,15.544725,-0.29585996,15.544725
6692281872.3657,-0.29882798,15.48097,-0.29882798,15.48097
6692307612.6697,-0.29220921,15.480542,-0.29220921,15.480542
6692333352.9737,-0.29038745,15.454608,-0.29038745,15.454608
6692359093.2777,-0.29491264,15.454591,-0.29491264,15.454591
6692384833.5817,-0.29534069,15.515437,-0.29534069,15.515437
6692410573.8857,-0.28938791,15.447583,-0.28938791,15.447583
6692436314.1897,-0.29868212,15.395469,-0.29868212,15.395469
6692462054.4937,-0.29647186,15.3922,-0.29647186,15.3922
6692487794.7978,-0.29579124,15.375838,-0.29579124,15.375838
6692513535.1018,-0.28896403,15.331858,-0.28896403,15.331858
6692539275.4058,-0.30024159,15.357801,-0.30024159,15.357801
6692565015.7098,-0.29523927,15.310933,-0.29523927,15.310933
6692590756.0138,-0.30125195,15.306399,-0.30125195,15.306399
6692616496.3178,-0.30374864,15.267387,-0.30374864,15.267387
6692642236.6218,-0.28927392,15.293274,-0.28927392,15.293274
6692667976.9258,-0.29947495,15.262115,-0.29947495,15.262115
6692693717.2298,-0.29490182,15.22638,-0.29490182,15.22638
6692719457.5338,-0.30139929,15.24167,-0.30139929,15.24167
6692745197.8378,-0.29619196,15.203311,-0.29619196,15.203311
6692770938.1418,-0.29364145,15.21534,-0.29364145,15.21534
6692796678.4458,-0.29649293,15.192361,-0.29649293,15.192361
6692822418.7498,-0.29864359,15.223343,-0.29864359,15.223343
6692848159.0538,-0.30333751,15.102788,-0.30333751,15.102788
6692873899.3578,-0.30428365,15.138369,-0.30428365,15.138369
6692899639.6618,-0.30247071,15.11097,-0.30247071,15.11097
6692925379.9658,-0.29626954,15.136797,-0.29626954,15.136797
6692951120.2698,-0.29930079,15.0818,-0.29930079,15.0818
6692976860.5739,-0.29775524,15.069019,-0.29775524,15.069019
6693002600.8779,-0.29746166,15.050081,-0.29746166,15.050081
6693028341.1819,-0.29073703,15.03495,-0.29073703,15.03495
6693054081.4859,-0.29980168,15.020194,-0.29980168,15.020194
6693079821.7899,-0.29405913,14.998792,-0.29405913,14.998792
6693105562.0939,-0.30093816,14.984501,-0.30093816,14.984501
6693131302.3979,-0.30094928,15.012776,-0.30094928,15.012776
6693157042.7019,-0.2973372,14.925039,-0.2973372,14.925039
6693182783.0059,-0.29847944,14.916101,-0.29847944,14.916101
6693208523.3099,-0.29677314,14.921635,-0.29677314,14.921635
6693234263.6139,-0.30047655,14.943554,-0.30047655,14.943554
6693260003.9179,-0.29916352,14.88088,-0.29916352,14.88088
6693285744.2219,-0.30268607,14.905905,-0.30268607,14.905905
6693311484.5259,-0.30170923,14.848625,-0.30170923,14.848625
6693337224.8299,-0.29913858,14.866812,-0.29913858,14.866812
6693362965.1339,-0.30269718,14.815621,-0.30269718,14.815621
6693388705.4379,-0.29791716,14.824882,-0.29791716,14.824882
6693414445.7419,-0.30109078,14.792022,-0.30109078,14.792022
6693440186.0459,-0.29257968,14.805545,-0.29257968,14.805545
6693465926.35,-0.3043983,14.791825,-0.3043983,14.791825
6693491666.654,-0.29728287,14.765874,-0.29728287,14.765874
6693517406.958,-0.305646,14.772946,-0.305646,14.772946
6693543147.262,-0.287925,14.771229,-0.287925,14.771229
6693568887.566,-0.29243597,14.748276,-0.29243597,14.748276
6693594627.87,-0.3002674,14.699518,-0.3002674,14.699518
6693620368.174,-0.30317542,14.666734,-0.30317542,14.666734
6693646108.478,-0.29513705,14.662155,-0.29513705,14.662155
6693671848.782,-0.293578,14.65453,-0.293578,14.65453
6693697589.086,-0.29687652,14.667756,-0.29687652,14.667756
6693723329.39,-0.29532102,14.638803,-0.29532102,14.638803
6693749069.694,-0.29639953,14.643448,-0.29639953,14.643448
6693774809.998,-0.29889038,14.643457,-0.29889038,14.643457
6693800550.302,-0.29597995,14.606331,-0.29597995,14.606331
